episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
-8.110592526152942,-8.349220845599529,-8.459147231639548,-8.587877629879827,-9.345354578157512,-8.110523188412778,-8.110524175029495,-25.652495436072705,
1,-115.67486001055794,-109.25302347966579,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
88,-0.9323401884132115,-5.3231294760856915,-10.862648522976146,-11.071364619258484,-11.316451664635887,-11.649866220393859,-12.405765237973826,-10.862790863028689,-10.862790859897142,-45.42138516627908,
89,-5.582974661414322,-4.437232185501586,-11.395658906273725,-11.29644067305111,-11.524104579796438,-11.716041537286488,-12.650976500597036,-11.339933537667958,-11.339473794314271,-23.23572966268048,
89,-1.119716889121622,-4.615286737897734,-11.148232551758277,-11.194175652021318,-11.32099619845596,-11.599311856007917,-12.806135862587983,-11.199240858386446,-11.19926336132471,-22.830714803412704,
89,-3.1477218183836837,-4.498352252442163,-11.49885415771411,-11.544281151935952,-11.686907684782962,-11.807956713077305,-12.847606988268398,-11.349332651183563,-11.348838857318798,-22.767265698381717,
90,-0.8791244138099121,-4.9761612473718255,-10.999184245854607,-11.0883118157001,-11.206403858676929,-11.363453806254814,-12.186614897028404,-10.9523710600807,-10.952624916053246,-23.20701170920532,
89,-10.873869337188935,-5.2757616111566525,-10.928347540036016,-10.943324204842094,-11.214686333356148,-11.470037263043803,-12.397804657724613,-10.92938485547027,-10.92938486100024,-45.04760658722963,
90,-2.7514344774410775,-4.408828956325829,-11.750435805920384,-11.818763590226533,-11.943298667449637,-12.056983024573967,-12.61017002826395,-11.730702471996384,-11.730804265785165,-23.86040839011406,
90,-2.3648813543356573,-4.499859899848518,-11.363922269084414,-11.478906155686717,-11.808009736714553,-11.982273654384079,-12.613492378784105,-11.344025748696314,-11.343298377801263,-23.65297157241402,
90,-6.222988922904164,-4.570825415809934,-11.344514358372177,-11.361149065265481,-11.541444202687797,-11.79039404290125,-12.482363884961346,-11.329750975331448,-11.32111369799713,-18.730007552474788,
91,-2.9088414048388973,-4.927730686665916,-10.783332796552086,-10.894289581459685,-10.939706586445865,-11.005365439510502,-11.603426057944809,-10.688118343305193,-10.689551712438934,-21.360305533390918,
90,-6.473159832418514,-5.241952477726529,-11.188535672237606,-11.028529532162908,-11.177609573831747,-11.437150477717855,-12.45691903581879,-11.200266630489713,-11.200266629654575,-45.20751997829949,
91,-3.563332693093353,-4.26817151398822,-11.411964574423715,-11.533170673786035,-11.744880699829809,-11.92112020141806,-12.60995008745974,-11.341225407846823,-11.340318878735747,-21.028513038879915,
91,-5.38288129370831,-4.507471308705698,-11.262334168935524,-11.28127015454181,-11.448227073036698,-11.613464810100478,-12.36955444723912,-11.260943364383968,-11.260943364427536,-55.068474226069995,
91,-3.067403243761744,-4.489589188588411,-11.16334712494346,-11.25475733261359,-11.531714034170953,-11.752128089438767,-12.706378202605555,-11.102976066179165,-11.101074471696336,-21.642572070193697,
92,-4.235931950197512,-5.0932420675466314,-11.21108000544425,-11.291768292578404,-11.464380754015949,-11.414760592096986,-12.15731337964366,-10.994160680112648,-10.994659672440315,-20.22692276510628,
91,-3.3196697560359545,-5.543481013096363,-10.960305379171311,-11.086167737020832,-11.286776936705204,-11.534280664010014,-12.569184213058158,-10.929964967842825,-10.929964972215076,-45.422747138401434,
92,-4.257406154550318,-4.6112861848823,-10.702165000139766,-10.862376019884957,-11.120094651933988,-11.340801995612207,-12.588551701810339,-10.708060104560145,-10.707786367331178,-21.29009669046094,
92,-4.437017195116255,-4.67300796484363,-11.30732688815898,-11.450430358756211,-11.500986183896352,-11.58719280335112,-12.44018643559805,-11.312283314264883,-11.312283314327077,-55.05493889135556,
92,-3.456856914060661,-4.531955227241296,-10.932685713806135,-10.982330695993046,-11.191194052447607,-11.3761165920897,-12.466213533010492,-10.903933186834205,-10.904598509841927,-22.398488951918136,
93,-7.862431521886635,-4.939254080836971,-11.091536621892825,-11.144816162356548,-11.261049651083063,-11.424912744867811,-11.997394739226817,-10.992636302722934,-10.992085353615519,-21.543196807536823,
92,-3.4175497256658907,-5.3016693731976865,-11.209500955675194,-11.222779296015819,-11.31689451129012,-11.421911389005551,-12.513357931231152,-11.163369118744367,-11.163369112726567,-45.09015856063339,
93,-8.277634617703576,-4.509503353677343,-10.902156044848986,-10.904099948512853,-11.08389564400327,-11.298795389978169,-12.461087698235945,-10.907589424146792,-10.905391089813417,-19.95263947837131,
93,-1.9793409268271542,-4.7096893373804285,-10.944389840133194,-10.88253122198569,-11.107087782678946,-11.18826290400602,-12.137219208583085,-10.943079547740911,-10.943079547669363,-55.00953816230408,
93,-4.1539466487901455,-4.368493379942379,-10.852561129155298,-10.96207206065711,-11.18376837327639,-11.362766751622,-12.386029648396603,-10.784676077562645,-10.783625356793971,-19.522274311677318,
94,-7.504967894264558,-5.342705043570355,-11.018155468448471,-11.021110157850043,-11.23681214978285,-11.422440970455462,-11.978783447448059,-10.940887838544635,-10.939582606760018,-20.92899298233033,
93,-2.6875759101211028,-5.378687410581663,-11.249763906296534,-11.495133696708093,-11.83517213087475,-11.964791166267801,-12.672911969866648,-11.208616900419164,-11.20861690305803,-45.2918106575208,
94,-3.5771551337882235,-4.476857287079649,-11.234825338426065,-11.150241672046317,-11.373056442038436,-11.613383535085907,-12.538907527895613,-11.226432197379905,-11.226476375142617,-28.16099256377599,
94,-4.66696841187159,-4.634709313370472,-10.914276276196928,-10.86598922940547,-11.0312061483959,-11.097884435572986,-12.24984921169924,-10.911163364010752,-10.911163363934934,-54.63354874101706,
94,-6.127654750819391,-4.674264357994804,-10.81029453055873,-10.833411226624381,-11.038490095683112,-11.19428192776842,-12.471775819407158,-10.764841217353444,-10.764865809849963,-20.824599849119696,
95,-4.711443419144965,-5.02996255481383,-10.890472016001794,-10.835681974676557,-11.038946575970105,-11.230837977198577,-12.057235176801171,-10.69810918756287,-10.697578942784034,-22.344566965348797,
94,-5.3843400838885085,-5.388249013642167,-11.296191545872848,-11.432646198748357,-11.60151895630741,-11.78565820626033,-12.88489751990836,-11.33142925389643,-11.331429263603091,-44.896981638838575,
95,-6.232901937335034,-4.360069464707144,-11.140940460507613,-11.120361728000018,-11.318724386994651,-11.646883876379716,-12.462964250500567,-11.118600125921821,-11.119459150221127,-22.01895841344728,
95,-2.54358351912821,-4.4893758509203785,-10.971242036293882,-10.988966774778763,-11.135527551926394,-11.333706836879477,-12.516543723033696,-10.98396293807549,-10.983962937967263,-54.88935990079845,
95,-4.773455672219896,-4.48604064643948,-10.770876242289203,-10.916007196828962,-11.096636053103325,-11.263723894222432,-12.322872912792436,-10.786194353883527,-10.7864374275894,-23.354663765223606,
96,-6.754781791103306,-5.002255011549661,-10.92190380285331,-10.95363647688181,-11.100386330825827,-11.098042822108352,-12.029821964877073,-10.913079772313127,-10.91312446817887,-23.305230831036056,
95,-4.263966818894199,-5.720816430565138,-11.653987908333136,-11.56916437622762,-11.816104606301082,-11.990485856552441,-12.902656912193661,-11.663465684343581,-11.663465668230351,-45.12659734135349,
96,-2.172003035427222,-4.2424810913156525,-11.534900490591433,-11.538182269280775,-11.694289886559577,-11.828490265156528,-12.5892833183991,-11.506183967239927,-11.508239673210577,-21.793319472187132,
96,-2.689100842226258,-4.404125654966711,-11.294796826901656,-11.332613313580843,-11.603269401401414,-11.806319284660994,-12.63548619494156,-11.297982594819485,-11.297982594810918,-54.8289815411403,
96,-2.3484741418563804,-4.4703244988597515,-11.131513199879166,-11.162932876381017,-11.220789269221923,-11.297077373984195,-12.7406034758227,-11.124041073689751,-11.124950555557515,-20.99100826863791,
97,-6.2755833386627184,-5.055976377819088,-10.928638902308812,-11.064619772782715,-11.264260793014326,-11.33557087695243,-12.10616314120497,-10.947530020359478,-10.946519619337215,-22.344674490158813,
96,-9.500635494955977,-4.884837707607098,-11.50687371063148,-11.487269900962739,-11.514139347512124,-11.698237851458176,-12.668223530775826,-11.50219726863301,-11.50219727770086,-44.94618237374929,
97,-2.751062109036603,-4.338045262401681,-11.456680640521695,-11.376051809480268,-11.45051613180398,-11.418299383509105,-12.166557316680372,-11.450779031785492,-11.450759365006057,-23.3834429360295,
97,-2.2674897019459195,-4.411745502039269,-11.215494274749402,-11.502077166211894,-11.720197374293909,-11.869942421274501,-12.630983786340463,-11.216233677665775,-11.216233677752166,-55.522821186826015,
97,-3.02382145569103,-4.428437877959419,-11.03129867463207,-11.119891717493342,-11.492869017000244,-11.666084649320393,-12.488262019616975,-11.048657723109907,-11.050182872303438,-20.616033640864938,
98,-5.256756428506475,-4.980479654075966,-10.987861680193413,-11.03144906892989,-11.184383753901857,-11.266223365527667,-12.351883724904164,-10.92681960089109,-10.931217442158125,-19.556965392220153,
97,-3.2712056231054367,-5.504320083556274,-10.927415833734258,-11.11960124816251,-11.24953286660238,-11.5763004112355,-12.471018626481738,-10.931934642861723,-10.931934659054818,-45.20623795142677,
98,-4.590620713948171,-4.4997538251337446,-11.577612646082107,-11.185117209051718,-11.352039892074503,-11.6048947334435,-12.23502497356642,-11.59246512021485,-11.59246512020495,-55.38772815502111,
98,-3.6832180035323305,-4.419499347738762,-11.201797759151537,-11.199000243786047,-11.524665215171908,-11.718420024430902,-12.704107080734362,-11.191933914720263,-11.191108085951397,-21.727927389049576,
98,-3.024064270543742,-4.394244070303918,-11.172922097253604,-11.23164486119964,-11.48501737296732,-11.59249703960124,-12.76411246102784,-11.127013653308019,-11.12711408012729,-23.333451754059055,
99,-5.426738714328086,-5.02699059010557,-10.968636910373156,-10.95323027709969,-11.193193736570478,-11.27384511089887,-11.931445271146284,-10.877856180217448,-10.853771099432558,-16.412841227396086,
98,-6.08993048956104,-5.4218951933577095,-10.772697708712544,-10.884008441113854,-11.057893488615427,-11.222772917834918,-12.196674753782972,-10.774094423112569,-10.774094424580264,-45.5173271654611,
99,-5.614158507777285,-4.254185710802766,-11.464626944762031,-11.367736185078508,-11.532844977370027,-11.705930845937118,-12.854175618278038,-11.49136571298903,-11.491365712957018,-55.36406876870929,
99,-5.143837599671512,-4.461096181434212,-10.823420834462324,-10.999370106356041,-11.320016971625478,-11.517556584842957,-12.478648301212997,-10.778677611412823,-10.779705609150705,-21.70381306858847,
99,-2.0238317790903624,-4.583828657040007,-10.667662749876722,-10.992285689018608,-11.177500696798887,-11.392383482168553,-12.53768666266001,-10.65662774769873,-10.656068170062033,-21.86676490103281,
100,-7.152446193978206,-4.979636739027474,-11.067923090711517,-11.034845113933683,-11.206757046084407,-11.431439210561862,-12.314734686541346,-11.037920174028965,-11.04146763981498,-18.731019836415744,
99,-7.514871065048936,-5.132734113719745,-11.586777584710985,-11.533144585563258,-11.769400361039569,-11.946559376194205,-12.744784218864394,-11.595719515699162,-11.595719522414974,-45.43636247253547,
100,-0.9940903239629942,-4.3881858222347,-11.520354802143498,-11.483537871630533,-11.52233085710091,-11.717690919536269,-12.493832201951152,-11.518852285787336,-11.518852285861286,-54.93166962869238,
100,-3.4448659820214202,-4.536061030910355,-11.143107664651524,-11.256354819616758,-11.458001196808663,-11.706212088101823,-12.774418116471509,-11.121786666734524,-11.121780485451099,-20.596856229159545,
100,-2.977977455298842,-4.403563109901764,-10.999294896539325,-11.008920837088986,-11.180868160961994,-11.400818940718196,-12.372762745440802,-10.994621552750928,-10.995540993835874,-20.67219870573001,
101,-9.251184333887055,-4.77937112525352,-11.195771905502498,-11.296431315205258,-11.454467072774742,-11.565170457377672,-12.333613550704301,-11.07574878159483,-11.075733122522132,-22.696212173123786,
100,-6.365153386040716,-5.276535206992664,-11.258078367101707,-11.289729369883052,-11.412758156934995,-11.626752566748067,-12.52442315420637,-11.258686981768978,-11.258686981202246,-45.064654849165315,
101,-2.9142523861817766,-4.347909014851108,-11.53577216708657,-11.781192056323931,-11.971633337360073,-12.097251169413022,-12.56053772632492,-11.550800473818725,-11.550800473860017,-54.89351633355379,
101,-4.880174831869376,-4.416704039342431,-10.331989152746138,-10.51116198260975,-10.670131823767035,-10.836048048080158,-11.8503285173576,-10.323108873787907,-10.323540707159479,-23.812214228672012,
101,-7.999718437602784,-4.5090378760256895,-11.127428819536158,-11.258061639537116,-11.402570691008506,-11.492776606429336,-12.66504599262934,-11.128739003796055,-11.128690729523235,-24.536397064707174,
102,-3.940544102307069,-4.789321710447886,-11.303939002554879,-11.613140342169872,-11.886191004969467,-12.018724857036327,-12.664829360254474,-11.30055127929169,-11.300551286089796,-45.00235317670964,
102,-1.5301926236890282,-4.441498948452232,-11.315516092332222,-11.3597169825811,-11.44564110320994,-11.477922497574154,-12.198262471091397,-11.256251830953767,-11.261669086602243,-19.970363162418177,
101,-2.9656608713441557,-5.328459306277314,-11.363178590650577,-11.542306406350589,-11.60176445774114,-11.610762907207672,-12.077764884184239,-11.372026168048897,-11.37202616806649,-54.875190547620974,
102,-5.063669807451049,-4.477571296637963,-11.07291396839582,-11.154198891992614,-11.226343351511357,-11.490144024271073,-12.697054279378978,-11.044050676307926,-11.043030431746029,-21.702954041444695,
102,-6.4746838663605235,-4.378902621743146,-11.344822211128072,-11.385663889095968,-11.636070959146322,-11.804485448223726,-13.139493391820606,-11.319247449727463,-11.320004986039198,-22.35871576424219,
103,-5.012736152067519,-5.040237777670529,-10.909202167176293,-10.987557287023302,-11.070336102772103,-11.17205192309855,-12.025838701089256,-10.916408657111957,-10.916408665866776,-45.251141006672576,
103,-5.392989308916702,-4.339073411060103,-10.9677251259121,-10.739705704277531,-11.071107482976991,-11.114204253559713,-12.059893143954074,-10.913321129870004,-10.91605717310551,-19.555865425292286,
102,-5.344229894897689,-5.144565046042458,-10.586743778659413,-10.902780828698557,-11.196439500695519,-11.407873441362636,-12.537244709424764,-10.590188448311684,-10.590188448320566,-54.9097968612523,
103,-4.446827177321204,-4.5944823858993535,-10.811415062470228,-10.810353206462588,-11.004919137851266,-11.213327120569542,-12.225728247972434,-10.73003915495836,-10.730283398782007,-23.719015435761058,
103,-6.0983300597519445,-4.626895469199262,-11.301884472180394,-11.281758853947135,-11.591377448654422,-11.876614702057879,-12.760460473371879,-11.289153316163468,-11.289591202504958,-19.993653951040642,
104,-2.8677049910352546,-4.848399432961122,-11.395372985380403,-11.50438905618989,-11.758790491472098,-11.89316624129022,-12.765373237639555,-11.390092236810428,-11.39009223851148,-45.407811951451514,
104,-4.442831978514401,-4.126054947024278,-10.411067425088314,-10.69827293665158,-10.932588520543622,-11.061251171155572,-11.97630105510731,-10.400028018258705,-10.400445676994226,-21.52483430382845,
103,-6.960481542204419,-5.321401280637839,-11.024817491058,-11.313405097588433,-11.42773516318053,-11.575985576508465,-12.158006023144107,-11.029394840798222,-11.029394840746097,-55.09866973028666,
104,-1.645402946191067,-4.6212849088300505,-10.913993399787714,-10.922288257128056,-11.062696708031183,-11.15621574628125,-12.474535486935887,-10.724049237318162,-10.724027025364041,-19.772181838150786,
104,-6.279572011814827,-4.5793355126390365,-11.145984864754954,-11.085940929096799,-11.371315436520382,-11.628446829453553,-12.48416052093949,-11.045357745800455,-11.046825740983582,-21.664288960991488,
105,-4.756441077252581,-4.865536383825973,-11.242291825165893,-11.476156749603193,-11.587356126699454,-11.653305130103517,-12.554414869448305,-11.279283903593198,-11.279283902598005,-45.40316834991696,
105,-6.17578656137101,-4.377233732630593,-11.206243415909897,-11.322785810455969,-11.537353878482595,-11.643740004218877,-12.320829706406158,-11.101247329869345,-11.101659465094706,-19.582735566225853,
104,-3.3816394663167246,-5.245568428789713,-10.917372232196247,-10.99768666492452,-11.038623608685453,-11.139647971705472,-11.963673376750144,-10.917000532609823,-10.917000532600065,-55.36412321610532,
105,-4.985889648864111,-4.4830221262451415,-11.596486587817871,-11.575899860257962,-11.833838023571401,-12.011040611835517,-12.772812357264266,-11.269225439180905,-11.266752733678322,-18.996042729020463,
105,-5.3837550981653415,-4.691588382891987,-10.805196400447308,-10.924964798917909,-11.168422457029518,-11.437466034174967,-12.683082235605221,-10.696367873827539,-10.695221291247583,-19.230379801114843,
106,-2.830463530237706,-4.8927675325855295,-11.192448540730055,-11.205410248751843,-11.414124198899904,-11.62982669723569,-12.433780750820787,-11.176232342005052,-11.1762323452726,-44.97363345392966,
106,-3.5824904522514407,-4.372080796213845,-10.858531186848865,-11.000944841708819,-11.165498492663223,-11.4707769398577,-12.122895714666747,-10.848519151836594,-10.849052618212284,-20.861410514592396,
105,-5.255883106196887,-4.814509579368614,-11.126090608544798,-11.156185820100577,-11.317096464251884,-11.447755996419177,-12.326813280330821,-11.12691854423843,-11.126918544147573,-55.20952907758672,
106,-4.450420178381347,-4.609218038352835,-11.172723375473634,-11.140915531580395,-11.23665254727859,-11.340059972783138,-12.221093538948573,-11.004998793776851,-11.008356810506653,-18.52699452426547,
106,-2.699519845942505,-4.441419887756237,-11.339837204436325,-11.248786949496102,-11.421483390331941,-11.657005785031913,-12.470057384334817,-11.29387222259823,-11.293887892168108,-21.76828662400925,
107,-4.734688334634533,-4.699179244670049,-11.160577437011547,-11.47677737024839,-11.670797122244313,-11.820045182661342,-12.418050170288103,-11.164755815753473,-11.164755803475321,-45.313848875936856,
107,-2.724647236676214,-4.358280470446057,-10.748388521443896,-10.85289515312192,-10.961412890204045,-11.086817636679834,-11.86728653452565,-10.751892064970441,-10.753899621519968,-20.524781653324204,
106,-8.379936124800935,-5.124380493932386,-11.637481350054399,-11.832171336095385,-11.92378694536717,-12.086986932189918,-12.505501124898956,-11.638575832716034,-11.63857583263006,-55.490076236445496,
107,-4.338570520672768,-4.36619335639358,-10.959437069193779,-10.937777207524537,-11.068952810783932,-11.279258468492337,-12.193683318934843,-10.948129411286708,-10.948110951788877,-26.5899782259446,
107,-3.3409049265163886,-4.518656348887867,-11.424016863129086,-11.552942946836456,-11.65720677360988,-11.763514803543917,-12.925310296944092,-11.39078424411235,-11.390336864552026,-24.053134056593247,
108,-0.7825089152647632,-4.9012018061191505,-11.163022043155703,-11.326140178889771,-11.456050473865288,-11.542705556605032,-12.501084529423265,-11.16253580627729,-11.16253581853071,-45.21145864513728,
108,-1.290223234619179,-4.444364562989249,-10.719485696430649,-10.754296207288682,-10.929717925450994,-11.069386568613238,-11.700193011087796,-10.753932413109236,-10.753820210756874,-23.819049513544687,
107,-12.42559604754654,-5.220995161880416,-11.31564237917508,-11.227044840523261,-11.415760933339982,-11.59701509893264,-12.514190266904393,-11.316930561361795,-11.316930561472192,-54.70438740851881,
108,-4.663644003630743,-4.54444363271225,-11.13688583194544,-11.182942640433719,-11.352800244996315,-11.546111414710971,-12.522319779721936,-11.111322169270247,-11.111247639722432,-24.171119848882665,
108,-6.678010926779025,-4.2984393998820645,-11.228500453947433,-11.238425157064412,-11.444677048668908,-11.543082119357257,-12.482265147828588,-11.228077464926347,-11.228090254357223,-28.69997480142554,
109,-4.804266990945866,-4.644715384819876,-11.075547795341853,-11.110166061341824,-11.255498144112348,-11.404731669544844,-12.732280282824782,-11.077376952101249,-11.077376941464744,-45.42356940992422,
109,-6.333725529882338,-4.512290045316173,-10.557379774944316,-10.725899153545386,-10.847634435126013,-10.97935754563728,-12.015360267342148,-10.536578697924561,-10.536578697871523,-54.803866344740065,
109,-7.457015901798439,-4.590835919794454,-10.884948106578554,-11.061971867338583,-11.10308775880204,-11.084205099669168,-11.976348508929297,-10.808278464438956,-10.814707920447335,-19.336663260536746,
108,-9.575285747788666,-5.140484686409071,-11.029645486179922,-11.06816147492324,-11.20172989311954,-11.35823639757725,-12.283891007531608,-11.071579583038657,-11.071229806155058,-23.57096308460013,
109,-4.36591073616697,-4.4712581826161735,-11.497483408633826,-11.499866274777323,-11.607278494569126,-11.763253048362815,-12.646114304197182,-11.385993493592933,-11.380453636249824,-19.596482175721352,
110,-6.572457934818097,-4.753723245134771,-10.924410446863762,-11.035195978884625,-11.168542457939278,-11.406055883371835,-12.181098751502654,-10.920317689551041,-10.920317692903385,-44.6982207277992,
110,-1.6437568388732469,-4.500354165315934,-10.902752664460673,-11.04319639451702,-11.255951540480424,-11.448756353159967,-12.257323189949819,-10.904212715648129,-10.904212715617858,-55.33841647600898,
110,-3.383683023920938,-4.4162145904206795,-10.619024941199099,-10.754497984441699,-10.850995648782124,-11.05564138961,-11.68171056683276,-10.569844026575863,-10.56961636777682,-21.04999237354453,
109,-5.889640877865555,-5.140201001713279,-11.242406579562244,-11.443419519250913,-11.607203560869213,-11.781994737502586,-12.419171486357087,-11.240246945287195,-11.240112717800157,-22.50244504532009,
110,-2.2026426879708523,-4.6309816376195805,-10.66957712114068,-10.863318784617636,-11.17868967119114,-11.53658921598506,-12.36015761010761,-10.591310803972585,-10.590690048662225,-22.20155952755809,
111,-7.573064046447517,-5.045753959647052,-11.135346708228933,-11.204837595529797,-11.497029567471051,-11.846320783541955,-12.77613074630533,-11.136370944299832,-11.136370928864334,-45.11829381127411,
111,-5.092180428247676,-4.296156782488049,-11.488136563186298,-11.340242959768624,-11.500429766828272,-11.535703583279158,-12.260383371360582,-11.484748449504517,-11.4847484494366,-55.3266831939804,
111,-3.5369946734261335,-4.395331625693027,-10.72534715882121,-10.837468834647193,-11.043150469306516,-11.097413783054579,-12.086156780189198,-10.641813152305705,-10.641745750510943,-24.30025869748506,
110,-1.4241889819943203,-5.179813776495374,-10.997080275517774,-11.128957507878967,-11.317394588196304,-11.628859204436527,-12.042418791325666,-10.97874688547232,-10.979468051914655,-22.801033832667187,
111,-3.058269489303797,-4.4166887098038625,-11.057274490669778,-11.107909423495201,-11.215245381913164,-11.394488242253473,-12.410895030196974,-11.027457737330455,-11.02727004561831,-23.44312109222155,
112,-7.594500863265599,-4.967000497588626,-11.00247536076869,-11.040823181849765,-11.290349028820557,-11.51085702026598,-12.777011192004943,-11.000278089263354,-11.000278092042628,-45.34100181508181,
112,-5.4330753681217105,-4.252055731133742,-11.236754526207411,-11.317157653661118,-11.468200756513731,-11.651801564317548,-12.40034370982583,-11.237031751071674,-11.237031751044297,-54.94229788601878,
112,-3.013113753985997,-4.4923496441207895,-11.084145395759982,-11.136407065394392,-11.334753556682994,-11.474471921061921,-12.306269384410324,-11.086705300177528,-11.096040182320143,-18.859126920292066,
111,-3.9159284616326713,-5.193494537727861,-10.71977825647553,-10.85989350058835,-11.118983967512278,-11.321705496762824,-12.66656383221251,-10.702852978340204,-10.702748218975461,-24.631134777701494,
112,-3.3439289736604065,-4.3770236411951595,-11.234830015466843,-11.15582104040271,-11.33303998064734,-11.493121674499065,-12.322381434751717,-11.230549976918349,-11.230549969096494,-45.235540264444744,
113,-3.7656398846802377,-4.324015448138948,-10.742802311844361,-11.106090775776535,-11.372786299474498,-11.593304622721595,-12.477202835247883,-10.689993713731013,-10.687436049156682,-18.210227221781686,
113,-6.6652420478088406,-4.948693304870477,-11.216104961650387,-11.324923324132861,-11.485307443673307,-11.588548714448693,-12.43361480628248,-11.253828275926418,-11.253828276000018,-54.78474294425229,
113,-2.9243243759865587,-4.4836631728680345,-10.81766786910344,-10.838762476363023,-11.070364105126249,-11.183378205318116,-12.02636327448471,-10.786277093445255,-10.78632150548583,-24.13369295232761,
112,-11.49375687554221,-4.951974439446832,-11.374411003508074,-11.459455553683167,-11.660280195545068,-11.849307553916477,-12.876857444612114,-11.33110557907958,-11.330923011347485,-21.480118452971006,
113,-3.684206377206322,-4.313879806942039,-11.140077349812708,-11.248787870385074,-11.440975542713545,-11.573548195880676,-12.303545721129634,-11.13284388188124,-11.132843890391873,-45.48106433950847,
114,-3.578581040610493,-4.399628983671286,-10.915327343946574,-11.044067111281029,-11.238201093712481,-11.513852016046627,-12.558363335855178,-10.91445646547513,-10.913541387138425,-21.316249260377283,
114,-1.790512530107233,-4.7663549646859025,-11.268959672553262,-11.354346268156913,-11.450116616129606,-11.50416037766058,-12.181637048341301,-11.270202658794192,-11.270202658886166,-55.3015384063979,
114,-4.9074127770435405,-4.324368677583079,-10.859621616629772,-10.99180711524955,-11.17957485799465,-11.450264168202231,-12.00508374341304,-10.796325094692968,-10.795013340377107,-22.365565006973817,
113,-8.783192460441938,-5.317561302842848,-11.503613430428793,-11.496751152470512,-11.69891055329678,-11.903013050459231,-12.622845434805921,-11.480818069892447,-11.480631570789857,-24.863280324694326,
114,-5.082835252782928,-4.229985601972219,-11.055423674548749,-11.276331332474696,-11.378710332440765,-11.463509241329254,-12.285484511014337,-11.050867406272147,-11.050867397585547,-45.19611661630141,
115,-3.440625482425189,-4.349803307713216,-11.275492922301215,-11.3140154705948,-11.551741145426686,-11.79630386863415,-12.751448190135301,-11.30125262740168,-11.301436930677966,-21.24439892108032,
115,-5.408854144281863,-4.840864000432904,-11.343020124826182,-11.244000694454646,-11.36812980844241,-11.422992542855576,-12.444887839053564,-11.340324614392078,-11.340324614425617,-55.034992552992364,
115,-3.983790013853697,-4.326520971546305,-10.788910492271993,-10.829595083049197,-11.07643367571131,-11.16496535629641,-11.9767381221296,-10.760398892299992,-10.760283983938258,-24.748995933042764,
114,-7.149811355010049,-5.073630285087114,-11.342493669872729,-11.467748783142744,-11.708569419384808,-11.89633237118555,-12.741191630075985,-11.353712947728896,-11.35370243245453,-28.296143924951927,
115,-1.2986453440113281,-4.195460718901497,-11.156246528047305,-11.168696732619505,-11.37896191799717,-11.55888267658049,-12.850723529435166,-11.156106115985912,-11.15610611479004,-45.35763897972446,
116,-4.274975452749726,-4.370501156149432,-11.402306461126138,-11.400421320376273,-11.475543509700728,-11.475265262883555,-12.353978300874653,-11.409769388770664,-11.410713564496673,-23.378218460836443,
116,-2.494809848574085,-4.846603514466496,-10.744367096829846,-10.895015999639973,-11.12959400235336,-11.355358106505173,-12.524570498237567,-10.741524366111276,-10.741524366106368,-54.59986781038882,
116,-1.5848078700543697,-4.233456784088862,-10.919657852610612,-11.151457857503221,-11.233326478278718,-11.3859235775896,-11.85264596125465,-10.927904457513526,-10.927987414736192,-21.517330581544865,
115,-1.4402886781986275,-4.958456746994153,-10.770739241975848,-10.884206518117097,-11.116651362053776,-11.352923474901802,-12.393947584237983,-10.789973632343674,-10.790475842284025,-23.375606163259256,
116,-3.273572661577666,-4.528715653439134,-11.188934434246036,-11.306034411733052,-11.508519050443223,-11.699608444876452,-12.668700784873892,-11.192964425916616,-11.192964427291601,-45.50680337827239,
117,-6.40812784736692,-4.237946405680462,-11.261405160497343,-11.362513907706779,-11.550853439588122,-11.636261071066112,-12.627303915799423,-11.226442593953069,-11.226624420409994,-24.08071779288215,
117,-6.967538119620255,-4.828162058860807,-11.007863620455712,-11.120439694735554,-11.281764476622513,-11.51281855569054,-12.513188117732092,-11.008439126663479,-11.008439126644598,-54.9745003130617,
117,-3.364879011281868,-4.267540025244029,-10.320019475404944,-10.439585986799992,-10.684057010595117,-10.887376769453248,-11.234152984720705,-10.283666673730426,-10.283659510285553,-27.090514702219256,
116,-2.465169815048108,-5.230017441406915,-10.820007459778365,-10.937440845612064,-11.109333697038283,-11.272848843380677,-11.802882022539215,-10.842972239782787,-10.843351606156917,-23.771545611584756,
117,-7.722582801311896,-4.508459177263354,-11.107965931345165,-11.148020474956027,-11.435782308643194,-11.684736314367372,-12.770647487605695,-11.121556647700402,-11.121556647673847,-45.66497004776453,
118,-2.241688664389322,-4.584050830404903,-11.190573435523932,-11.22591687151455,-11.401005235068322,-11.669360341140099,-12.533384382811146,-11.169326905531326,-11.16888783857988,-21.475871273613457,
118,-2.5587275377982004,-4.886837051639221,-11.467470137583238,-11.476963855068357,-11.5865112470738,-11.781155308656135,-12.367048349031952,-11.467667123529951,-11.467667123465368,-54.997875217515386,
118,-6.992717435700348,-4.327174868051362,-10.259981053590781,-10.27278858321847,-10.469933295369358,-10.712603272980985,-11.711231429099232,-10.18882304032733,-10.18169608229781,-16.257142979902923,
117,-5.484323401290782,-5.229329743903485,-11.121427980401952,-11.295307539150903,-11.369287489034035,-11.5324028451526,-12.070999594172234,-11.10391724184111,-11.103931613247926,-25.48927830659475,
